combinatorics/counting_labeled_graphs.md	Belgilangan graflarni sanash	Tugunlari 1..n bilan belgilangan graflar qirralar to‘plami orqali sanaladi; bog‘langan graflar soni barcha graflardan ajralgan komponent holatlarini ayirish rekurrenti bilan olinadi.	Aniq formula/DP turiga bog‘liq; bog‘langan graflar rekurrenti ko‘pincha O(n²).	Graf sinflarini kombinatorik sanash.
num_methods/binary_search.md	Ikkilik qidiruv	Monoton predikatning false va true qismlari orasidagi chegarani har qadamda intervalni teng ikkiga bo‘lib topadi. Invariant va yarim ochiq interval overflow hamda off-by-one xatolarini kamaytiradi.	O(log n) predikat chaqiruvi; javob bo‘yicha qidiruvda O(log range·cost).	Tartiblangan massiv, answer search, real sonlarda aniqlik qidiruvi.
num_methods/ternary_search.md	Uchlik qidiruv	Unimodal funksiya intervalida ikki ichki nuqta solishtirilib, maksimum yoki minimum bo‘lishi mumkin bo‘lmagan uchdan bir qism tashlanadi. Diskret holatda oxirgi kichik interval to‘liq tekshiriladi.	O(log range) iteratsiya, har iteratsiyada funksiya hisoblari.	Unimodal optimallashtirish, convex/concave bir o‘lchovli funksiyalar.
num_methods/roots_newton.md	Ildiz topish uchun Newton usuli	x_{k+1}=x_k−f(x_k)/f′(x_k) iteratsiyasi tangentning x-o‘qi bilan kesishuvini yangi yaqinlashuv sifatida oladi. Boshlang‘ich nuqta va derivative holati konvergentsiya uchun muhim.	Iteratsiyalar soniga bog‘liq; ildiz yaqinida odatda kvadratik konvergentsiya.	Tenglama ildizi, kvadrat ildiz, reciprocal hisoblash.
num_methods/simulated_annealing.md	Simulated Annealing	Mahalliy qo‘shni holatlar sinab ko‘riladi; yomonroq o‘tish ham temperaturaga bog‘liq ehtimol bilan qabul qilinadi. Temperatura pasaygani sari qidiruv global tadqiqotdan lokal yaxshilashga o‘tadi.	Belgilangan iteratsiyalar × qo‘shni baholash narxi; kafolatlangan aniq vaqt yo‘q.	NP-qiyin optimallashtirish, joylashtirish va marshrut masalalari.
num_methods/simpson-integration.md	Simpson formulasi bilan integrallash	Har juft kichik intervalda funksiya qiymatlari parabola bilan yaqinlashtiriladi va (b−a)/6·(f(a)+4f(mid)+f(b)) ishlatiladi. Composite yoki adaptive variant aniqlikni oshiradi.	Composite variant O(n) funksiya hisoblari; adaptive variant talab qilingan xatoga bog‘liq.	Sonli integral, uzluksiz funksiyalar maydoni.
geometry/basic-geometry.md	Geometriya asoslari	Nuqta va vektorlar qo‘shish, scalar/cross product, orientatsiya, proyeksiya va masofa kabi primitivlar yagona koordinata turida yoziladi. Epsilon faqat floating point zarur bo‘lgan joyda ishlatiladi.	Har bir primitiv amal O(1).	Chiziq, kesma, ko‘pburchak va qavariq qobiq algoritmlarining asosi.
geometry/segment-to-line.md	Kesma uchun to‘g‘ri chiziq tenglamasini topish	Ikki nuqta orqali Ax+By+C=0 ko‘rinishidagi chiziq koeffitsiyentlari cross productdan olinadi. Normalizatsiya bir xil chiziqlarni taqqoslashda muhim.	O(1).	Kesishish, masofa, chiziqlarni guruhlash.
geometry/lines-intersection.md	To‘g‘ri chiziqlarning kesishish nuqtasi	Ikki chiziq determinant yoki cross product bilan yechiladi. Determinant nol bo‘lsa chiziqlar parallel yoki ustma-ust; aks holda yagona kesishish nuqtasi bor.	O(1).	Geometrik konstruktsiyalar, segment va polygon amallari.
geometry/check-segments-intersection.md	Ikki kesma kesishishini tekshirish	Har kesmaning uchlari ikkinchi kesma chizig‘ining qarama-qarshi tomonlarida yotishi orientatsiya bilan tekshiriladi. Kollinear holatda bounding boxlar ustma-ustligi alohida ko‘riladi.	O(1).	Planar graf, sweep line, collision tekshiruvi.
geometry/segments-intersection.md	Kesmalar kesishmasi	Orientatsiya va parametrik chiziq tenglamalari kesmalar kesishmasi bo‘sh, bitta nuqta yoki kollinear interval ekanini aniqlaydi. Degenerate nuqta-kesmalar ham qamrab olinadi.	O(1).	Geometrik kesishmalar va clipping.
geometry/circle-line-intersection.md	Aylana va to‘g‘ri chiziq kesishmasi	Aylana markazidan chiziqqa perpendikulyar proyeksiya topilib, markazgacha masofa radius bilan solishtiriladi. Qolgan chord yarim uzunligi Pythagoras orqali olinadi.	O(1).	Aylana geometriyasi, tangens va chordlar.
geometry/circle-circle-intersection.md	Ikki aylananing kesishmasi	Markazlar orasidagi yo‘nalish bo‘yicha radical axisdagi asosiy nuqta topiladi, undan perpendikulyar siljish kesishish nuqtalarini beradi. Ajralgan, ichma-ich, urinuvchi va ustma-ust holatlar tekshiriladi.	O(1).	Aylana konstruktsiyalari va masofa cheklovlari.
geometry/tangents-to-two-circles.md	Ikki aylanaga umumiy urinmalar	Ichki va tashqi urinmalar radius ishoralari bilan yagona algebraik formula orqali quriladi. Markazlar masofasi mavjud tangenslar sonini belgilaydi.	O(1), eng ko‘pi bilan to‘rtta urinma.	Aylana qobig‘i, shortest path around obstacles.
geometry/length-of-segments-union.md	Kesmalar birlashmasining uzunligi	Barcha chap va o‘ng uchlar sortlanib, faol kesmalar soni sweep bilan yuritiladi. Faol son musbat bo‘lgan ketma-ket koordinatalar farqi javobga qo‘shiladi.	O(n log n) vaqt, O(n) xotira.	Interval qamrovi, vaqt va koordinata birlashmalari.
geometry/oriented-triangle-area.md	Uchburchakning yo‘nalgan yuzi	Cross product (b−a)×(c−a) ikki karra yo‘nalgan yuzni beradi. Ishora nuqtalarning clockwise yoki counterclockwise joylashganini ko‘rsatadi.	O(1).	Orientatsiya, polygon yuzi, convex hull.
geometry/area-of-simple-polygon.md	Sodda ko‘pburchak yuzi	Shoelace formulasi ketma-ket uchlar cross productlari yig‘indisining yarmidan yuzni oladi. Ishora uchlar aylanish yo‘nalishini ham ko‘rsatadi.	O(n) vaqt, O(1) qo‘shimcha xotira.	Polygon yuzi va orientatsiyasi.
geometry/point-in-convex-polygon.md	Nuqtaning qavariq ko‘pburchakka tegishliligini O(log N) da tekshirish	Bitta tayanch uchdan fan uchburchaklari hosil qilinadi; orientatsiya bilan mos sektor binary searchda topiladi. So‘ng nuqta bitta uchburchak ichida tekshiriladi.	Oldindan orientatsiya O(n), har so‘rov O(log n).	Ko‘p nuqta-in-convex-polygon so‘rovlari.
geometry/minkowski.md	Qavariq ko‘pburchaklarning Minkowski yig‘indisi	Ikki qavariq polygon qirra vektorlari burchak bo‘yicha merge qilinadi; boshlang‘ich uchlar qo‘shilib, natija qirralari ketma-ket yig‘iladi. Qavariqlik saqlanadi.	O(n+m) vaqt, uchlar siklik tartibda bo‘lsa.	Collision detection, masofa va konfiguratsiya fazosi.
geometry/picks-theorem.md	Pick teoremasi — panjaraviy ko‘pburchak yuzi	Butun koordinatali sodda polygon uchun A=I+B/2−1: I ichki, B chegaradagi panjara nuqtalari. B har qirra uchun gcd(|dx|,|dy|) yig‘indisi bilan topiladi.	O(n log C), EKUB xarajatini hisobga olib.	Panjaraviy polygon yuzi va ichki nuqtalar soni.
geometry/lattice-points.md	Panjaraviy bo‘lmagan ko‘pburchakdagi panjara nuqtalari	Chegaralari ixtiyoriy chiziqlardan iborat polygon ichidagi butun koordinatali nuqtalar scanline yoki floor-sum usullari bilan sanaladi. Chegara konvensiyasi aniq belgilanishi kerak.	Algoritm va koordinata chegaralariga bog‘liq.	Diskret geometriya, polygon ichidagi integer points.
geometry/convex-hull.md	Qavariq qobiqni qurish	Nuqtalar leksikografik sortlanib, pastki va yuqori zanjirlar monotonic chain bilan quriladi. Oxirgi burilish qavariqlik shartini buzsa, stackdan nuqta chiqariladi.	O(n log n) vaqt, O(n) xotira.	Geometrik qobiq, diameter, optimallashtirish.
geometry/convex_hull_trick.md	Convex Hull Trick va Li Chao Tree	Chiziqlar to‘plamidan berilgan x da minimum/maksimum qiymat olinadi. Monoton slope/queryda deque yetadi; Li Chao tree esa koordinata intervalida chiziqlarni segmentlarga joylaydi.	CHT shartlarda amortizatsiyalangan O(1) query; Li Chao insert/query O(log C).	Chiziqli o‘tishli DP optimallashtirish.
geometry/intersecting_segments.md	Kesishuvchi kesmalar juftini topish	Sweep line x bo‘yicha hodisalarni yuritib, faol kesmalarni y koordinatasi bo‘yicha tartiblangan to‘plamda saqlaydi. Yangi qo‘shni juftlar tekshirilishi kesishuvchi juft mavjudligini topishga yetadi.	O(n log n) vaqt, O(n) xotira.	Planar tekshiruv, segment collision.
geometry/planar.md	Tekis graf yuzlarini topish	Har tugundagi chiqish qirralari burchak bo‘yicha sortlanadi; har yo‘naltirilgan qirradan keyingi qirra tanlanib, yuz chegaralari aylanib chiqiladi. Yuzning yo‘nalgan yuzi tashqi yuzni ajratadi.	O(m log m) sortlash bilan, yurish O(m).	Planar embedding, yuzlarni sanash va dual graf.
geometry/point-location.md	Nuqta joylashuvini O(log N) da aniqlash	Planar subdivision oldindan trapezoidal/monoton tuzilma yoki persistent sweep bilan indekslanadi. Query nuqtasi qaysi yuzda ekanini binary searchga o‘xshash qarorlar bilan topadi.	Oldindan tayyorlash variantga bog‘liq; so‘rov O(log n).	GIS, planar maps, polygon subdivision.
geometry/nearest_points.md	Eng yaqin nuqtalar juftini topish	Nuqtalar x bo‘yicha bo‘linadi; har yarmdagi javobdan so‘ng ajratuvchi chiziq atrofidagi tor strip y bo‘yicha tekshiriladi. Har nuqta faqat doimiy sondagi keyingi nuqtalar bilan solishtiriladi.	O(n log n) vaqt, O(n) xotira.	Closest pair, geometric clustering.
geometry/delaunay.md	Delaunay triangulyatsiyasi va Voronoi diagrammasi	Delaunay triangulyatsiyasida hech bir nuqta uchburchak circumcircle ichida yotmaydi; uning duali Voronoi diagrammasidir. Orientation va in-circle predikatlarining aniqligi muhim.	Standart algoritmlar O(n log n) kutilgan yoki deterministik vaqt.	Nearest neighbor, mesh, geometric duality.
geometry/vertical_decomposition.md	Vertikal dekompozitsiya	Polygon yoki segment arrangementidan har uch orqali yuqori va pastga vertikal nurlar yuborilib, soha sodda trapezoidlarga bo‘linadi. Keyingi integrallash yoki point-location shu hujayralarda bajariladi.	Kirish va implementatsiyaga bog‘liq; ko‘pincha O(n log n + k).	Polygon integrali, arrangement, point location.
geometry/halfplane-intersection.md	Yarim tekisliklar kesishmasi — O(N log N) S&I algoritmi	Chegara chiziqlari burchak bo‘yicha sortlanadi, parallel cheklovlar qisqartiriladi va deque ichida faqat kesishmada qoluvchi chiziqlar saqlanadi. Natija qavariq polygon bo‘ladi.	O(n log n) vaqt, sortlangan burchaklarda O(n).	Chiziqli tengsizliklar, qavariq clipping.
geometry/manhattan-distance.md	Manhattan masofasi	L₁ masofa koordinata ishoralarini almashtirish bilan max of linear forms ko‘rinishiga keladi. 2Dda (x+y,x−y) transformatsiyasi ko‘plab masala va sweep usullarini soddalashtiradi.	Bitta juftlik O(d); ko‘p masalalarda O(n·2^d) yoki sortlash bilan O(n log n).	Diameter, nearest/farthest points, Manhattan MST.
geometry/enclosing-circle.md	Eng kichik qamrab oluvchi aylana	Nuqtalar tasodifiy tartibda ko‘riladi; tashqarida qolgan nuqta aylana chegarasiga majburiy kiritilib, 1–3 chegara nuqtadan yangi aylana quriladi. Randomizatsiya kutilgan chiziqli vaqt beradi.	Kutilgan O(n) vaqt, O(1) qo‘shimcha geometrik holat.	Nuqtalar to‘plamini minimal disk bilan qoplash.
graph/breadth-first-search.md	Kenglik bo‘yicha qidiruv (BFS)	BFS manba tugundan qatlamma-qatlam queue bilan yuradi. Vaznsiz grafda birinchi topilgan masofa qirralar soni bo‘yicha eng qisqa yo‘ldir; parentlar yo‘lni tiklaydi.	O(n+m) vaqt, O(n) xotira.	Vaznsiz eng qisqa yo‘l, komponentlar, 0–1 BFSga asos.
graph/depth-first-search.md	Chuqurlik bo‘yicha qidiruv (DFS)	DFS tugundan imkon qadar chuqur yurib, qaytishda qolgan qirralarni ko‘radi. Kirish/chiqish vaqtlar va ranglar qirra turini, sikllarni va subtree munosabatini ochadi.	O(n+m) vaqt, O(n) xotira.	Komponentlar, topological sort, bridges, SCC.
graph/search-for-connected-components.md	Grafda bog‘langan komponentlarni topish	Har hali ko‘rilmagan tugundan DFS yoki BFS boshlanib, erishiladigan barcha tugunlar bir komponentga belgilanadi. Har tugun va qirra bir marta ko‘riladi.	O(n+m) vaqt, O(n) xotira.	Grafni mustaqil qismlarga ajratish, component IDs.
graph/bridge-searching.md	Grafdagi ko‘priklarni $O(N+M)$ vaqtda topish	DFSda tin[v] kirish vaqti, low[v] esa subtree yoki back-edge orqali yetiladigan eng erta vaqtni saqlaydi. Agar low[to]>tin[v] bo‘lsa, (v,to) qirra ko‘prikdir.	O(n+m) vaqt, O(n) xotira.	2-edge-connected components, network vulnerability.
graph/bridge-searching-online.md	Ko‘priklarni onlayn topish	Qirralar qo‘shilganda 2-edge-connected components va connected components DSUga o‘xshash tuzilmalar bilan saqlanadi. Yangi qirra ikki daraxtni birlashtiradi yoki mavjud yo‘ldagi ko‘priklarni siklga aylantiradi.	Amortizatsiyalangan O(log n) yoki yaqin, implementatsiyaga bog‘liq.	Incremental connectivity va bridge count.
graph/cutpoints.md	Grafdagi artikulyatsiya nuqtalarini $O(N+M)$ vaqtda topish	DFSda farzand subtree low qiymati ota tugunning tin qiymatidan kichik bo‘lmasa, ota olib tashlanganda subtree ajraladi. DFS ildizi uchun kamida ikki mustaqil farzand sharti qo‘llanadi.	O(n+m) vaqt, O(n) xotira.	Biconnected components, network weak points.
graph/strongly-connected-components.md	Kuchli bog‘langan komponentlar va kondensatsiya grafi	SCC ichida har tugundan boshqasiga yo‘l mavjud. Kosaraju tugash tartibi va teskari grafdan, Tarjan esa low-link stackdan foydalanadi; komponentlarni siqish DAG beradi.	O(n+m) vaqt, O(n+m) xotira.	2-SAT, condensation DAG, reachability strukturasi.
graph/strong-orientation.md	Kuchli yo‘naltirish	Yo‘naltirilmagan bog‘langan graf qirralari kuchli bog‘langan digraf hosil qilishi uchun unda ko‘prik bo‘lmasligi kerak. DFS tree qirralari pastga, back qirralar ancestor tomonga yo‘naltiriladi.	O(n+m) vaqt.	Robbins teoremasi, bidirectional network orientation.
graph/dijkstra.md	Dijkstra algoritmi	Manfiy bo‘lmagan vaznli grafda eng kichik vaqtinchalik masofali tugun tanlanib, undan chiqadigan qirralar relax qilinadi. Tanlangan tugun masofasi endi o‘zgarmaydi.	Oddiy massiv variantida O(n²+m), xotira O(n+m).	Manfiy bo‘lmagan weighted shortest paths.
graph/dijkstra_sparse.md	Siyrak graflarda Dijkstra algoritmi	Priority queue faqat yaxshilangan masofalarni saqlaydi; eski queue yozuvlari chiqarilganda tashlab yuboriladi. Bu siyrak grafda n² tanlovni logarifmik amallarga almashtiradi.	O((n+m) log n), odatda O(m log n); xotira O(n+m).	Katta siyrak graflardagi shortest paths.
graph/bellman_ford.md	Bellman–Ford algoritmi	Barcha qirralar n−1 marta relax qilinadi, chunki sodda eng qisqa yo‘l ko‘pi bilan n−1 qirraga ega. Qo‘shimcha raunddagi yaxshilanish erishiladigan manfiy siklni bildiradi.	O(nm) vaqt, O(n) xotira.	Manfiy vaznlar, negative cycle detection, difference constraints.
graph/01_bfs.md	0–1 BFS	Qirra vaznlari faqat 0 yoki 1 bo‘lsa, deque masofalar tartibini saqlaydi: 0-vaznli relax oldiga, 1-vaznli relax orqasiga qo‘yiladi. Heap kerak bo‘lmaydi.	O(n+m) vaqt, O(n) xotira.	Binary-cost shortest path, state graphs.
graph/desopo_pape.md	D´Esopo–Pape algoritmi	Algoritm yaxshilangan tugunlarni dequega joylashtirib, oldin ko‘rilgan va yangi tugunlarni turlicha joylashtiradi. Amaliyotda tez bo‘lishi mumkin, ammo yomon holat murakkabligi kuchsiz.	Yomon holatda eksponensialgacha; amaliy natija grafga bog‘liq.	Ba’zi manfiy qirrali shortest path instansiyalari.
graph/all-pair-shortest-path-floyd-warshall.md	Floyd–Warshall algoritmi	d[i][j] ga ruxsat etilgan oraliq tugunlar to‘plami bosqichma-bosqich qo‘shiladi: d[i][j]=min(d[i][j],d[i][k]+d[k][j]). Shu DP barcha juftliklarni bir vaqtda yechadi.	O(n³) vaqt, O(n²) xotira.	All-pairs shortest paths, transitive closure, negative cycle tekshiruvi.
graph/fixed_length_paths.md	Belgilangan uzunlikdagi yo‘llar soni va eng qisqa yo‘llar	Adjacency matritsani oddiy semiringda darajaga oshirish uzunligi k bo‘lgan yurishlar sonini, min-plus semiringda esa aynan k qirrali eng qisqa yo‘llarni beradi.	Matritsa darajasi bilan O(n³ log k), tez matritsa usullariga qarab o‘zgaradi.	Fixed-length walks, transition systems.
graph/mst_prim.md	Minimal ostov daraxt — Prim algoritmi	Daraxtdagi tugunlar to‘plami o‘stirilib, undan tashqariga chiqadigan eng arzon qirra tanlanadi. Har tugun uchun daraxtga ulanishning eng yaxshi qirrasi saqlanadi.	Zich grafda O(n²), heap va adjacency list bilan O(m log n).	Minimum spanning tree, network design.
graph/mst_kruskal.md	Minimal ostov daraxt — Kruskal algoritmi	Qirralar vazn bo‘yicha sortlanadi va sikl hosil qilmaydiganlari ketma-ket olinadi. Komponentlarni tekshirish uchun sodda yoki DSU tuzilmasi ishlatiladi.	Sortlash bilan O(m log m), xotira O(n+m).	MST, clustering, minimum bottleneck tree.
graph/mst_kruskal_with_dsu.md	Minimal ostov daraxt — DSU bilan Kruskal algoritmi	Kruskalning har qirrasi uchlari DSUda turli komponentda bo‘lsa qabul qilinadi va komponentlar birlashtiriladi. Path compression va union by rank tekshiruvlarni deyarli doimiy qiladi.	O(m log m + m α(n)), amalda sortlash hukmron.	MST va component merging.
graph/second_best_mst.md	Ikkinchi eng yaxshi minimal ostov daraxt	Har MSTga kirmagan qirra qo‘shilganda sikl paydo bo‘ladi; sikldagi eng og‘ir qirrani olib tashlash yangi spanning tree beradi. Yo‘ldagi maksimum LCA/binary lifting bilan tez olinadi.	MSTdan keyin oldindan hisoblash O(n log n), qirralarni tekshirish O(m log n).	Second-best spanning tree va sensitivity analysis.
graph/kirchhoff-theorem.md	Kirchhoff teoremasi: ostov daraxtlar sonini topish	Grafning spanning tree soni Laplacian matritsasining istalgan bir satr va ustuni o‘chirilgan minor determinantiga teng. Parallel qirralar Laplacian koeffitsiyentlarida tabiiy hisobga olinadi.	Determinant orqali O(n³).	Spanning tree sanash, probabilistic graph models.
graph/pruefer_code.md	Prüfer kodi	n tugunli belgilangan daraxt n−2 uzunlikdagi ketma-ketlikka bijektiv mos keladi. Eng kichik bargni olib tashlash kodlaydi; darajalar va priority queue dekodlaydi.	Priority queue bilan O(n log n), maxsus pointer usuli bilan O(n).	Cayley formulasi, random labeled tree generation.
graph/finding-cycle.md	Grafning siklsizligini tekshirish va siklni $O(M)$ vaqtda topish	DFS ranglari oq, kulrang va qora holatlarni ajratadi; kulrang ancestor tomonga qirra siklni bildiradi. Parentlar orqali sikl tugunlari tiklanadi.	O(n+m) vaqt, O(n) xotira.	Acyclicity, topological sort, dependency validation.
graph/finding-negative-cycle-in-graph.md	Grafda manfiy siklni topish	Bellman–Ford n-chi raundda ham relax qilgan tugun manfiy sikldan ta’sirlanganini ko‘rsatadi. Parent bo‘yicha n marta yurib sikl ichiga kiriladi va sikl tiklanadi.	O(nm) vaqt, O(n) xotira.	Arbitrage, difference constraints, infeasibility.
graph/euler_path.md	Euler yo‘lini $O(M)$ vaqtda topish	Har qirrani aynan bir marta ishlatadigan yo‘l uchun daraja shartlari tekshiriladi. Hierholzer algoritmi ishlatilmagan qirralar bo‘ylab sikllar qurib, ularni bitta marshrutga birlashtiradi.	O(n+m) vaqt, O(n+m) xotira.	Route reconstruction, domino chains, edge-covering walks.
graph/lca.md	Eng yaqin umumiy ajdod — $O(N)$ oldindan ishlov bilan $O(\sqrt{N})$ va $O(\log N)$	Ildizli daraxtdagi ikki tugunning eng chuqur umumiy ajdodi LCA deyiladi. Euler tour + RMQ, binary lifting yoki offline DSU variantlari so‘rovlar turiga qarab tanlanadi.	Usulga bog‘liq; ko‘p usullarda tayyorlash O(n log n), so‘rov O(log n) yoki O(1).	Daraxt masofasi, yo‘l so‘rovlari, virtual tree.
graph/lca_binary_lifting.md	Eng yaqin umumiy ajdod — ikkilik ko‘tarilish	up[v][j] tugunning 2^j-chi ajdodini saqlaydi. Chuqurliklar tenglashtiriladi, so‘ng ikki tugun katta darajalardan pastga bir vaqtda ko‘tariladi.	Tayyorlash O(n log n), har so‘rov O(log n), xotira O(n log n).	LCA, k-chi ajdod, daraxt yo‘llari.
graph/lca_farachcoltonbender.md	Eng yaqin umumiy ajdod — Farach–Colton va Bender algoritmi	Euler tourdagi chuqurliklar ketma-ketligi qo‘shni qiymatlari ±1 farqli RMQga aylanadi. Blok turlari uchun microtable va blok minimumlari uchun sparse table O(1) so‘rov beradi.	Tayyorlash O(n), so‘rov O(1), xotira O(n).	Ko‘p LCA/RMQ so‘rovlari.
graph/rmq_linear.md	RMQ masalasini LCA topishga keltirib yechish	Cartesian tree massiv tartibini va minimum indeksini daraxt tuzilmasida kodlaydi. Oraliq minimumi mos tugunlarning LCAiga teng bo‘ladi.	Cartesian tree O(n); chiziqli LCA bilan tayyorlash O(n), so‘rov O(1).	Statik RMQ va Cartesian tree.
graph/lca_tarjan.md	Eng yaqin umumiy ajdod — Tarjanning offlayn algoritmi	DFS subtree tugagach DSU komponenti uning hozirgi ajdodiga belgilanadi. So‘rovning ikkinchi uchi allaqachon ko‘rilgan bo‘lsa, DSU vakilining ancestor qiymati LCAni beradi.	O((n+q) α(n)) vaqt, O(n+q) xotira.	Barcha LCA so‘rovlari oldindan ma’lum bo‘lgan holat.
graph/edmonds_karp.md	Maksimal oqim — Ford–Fulkerson va Edmonds–Karp	Residual grafda s dan t gacha augmenting path topilib, uning bottleneck qiymati oqimga qo‘shiladi. Edmonds–Karp eng kam qirrali yo‘lni BFS bilan tanlaydi.	Edmonds–Karp O(nm²); Ford–Fulkerson integral capacityda oqim qiymatiga bog‘liq.	Max flow, bipartite matching, min cut.
graph/push-relabel.md	Maksimal oqim — push–relabel algoritmi	Preflow tugunlarda ortiqcha oqimga ruxsat beradi; admissible qirralar bo‘ylab push qilinadi, yo‘l yo‘q bo‘lsa height oshiriladi. Lokal amallar augmenting pathni to‘liq qidirmaydi.	Umumiy variant O(n²m), xotira O(n+m).	Max flow, zich graflar.
graph/push-relabel-faster.md	Maksimal oqim — yaxshilangan push–relabel usuli	Highest-label tanlash, gap heuristic va global relabel kabi optimallashtirishlar faol tugunlarni samarali qayta ishlaydi. Nazariy va amaliy ishlash oddiy variantdan yaxshilanadi.	Tipik improved bound O(n³); amaliy tezlik grafga bog‘liq.	Katta max-flow instansiyalari.
graph/dinic.md	Maksimal oqim — Dinic algoritmi	BFS residual grafning level graphini quradi, DFS esa shu qatlamlarda blocking flow yuboradi. Har fazadan keyin eng qisqa augmenting path uzunligi ortadi.	Umumiy O(n²m); unit networklarda yaxshiroq boundlar mavjud.	Max flow, matching, cut modellari.
graph/mpm.md	Maksimal oqim — MPM algoritmi	Har level graphda tugun potensiali kiruvchi va chiquvchi residual capacity minimumi bilan o‘lchanadi. Eng kichik potensialli tugun orqali oqim bir yo‘la tarqatilib, blocking flow quriladi.	O(n³) vaqt, O(n+m) yoki implementatsiyaga mos xotira.	Zich graflarda maksimal oqim.
graph/flow_with_demands.md	Talabli oqimlar	Har qirraga pastki va yuqori chegara berilganda lower bound avval majburiy oqim sifatida ayriladi. Tugun balanslari super-source va super-sink qirralari bilan circulation feasibility max-flow masalasiga aylantiriladi.	Bir yoki bir necha max-flow hisobining murakkabligiga teng.	Circulation, majburiy tashish, scheduling.
graph/min_cost_flow.md	Minimal narxli oqim — ketma-ket eng qisqa yo‘llar algoritmi	Residual grafdagi eng arzon augmenting pathlar bo‘ylab oqim yuboriladi. Manfiy residual qirralar uchun potensiallar reduced costlarni manfiy bo‘lmagan qilib, Dijkstra ishlatishga imkon beradi.	Successive shortest path uchun taxminan O(F·m log n), F — yuborilgan birliklar/augmentlar; variantga bog‘liq.	Tayinlash, transport, cost-optimal matching.
graph/Assignment-problem-min-flow.md	Tayinlash masalasini minimal narxli oqim yordamida yechish	Ishchilar va vazifalar orasidagi xarajatlar bipartite grafga aylantiriladi; har tomonda capacity 1 bo‘lgan minimum-cost flow mukammal matchingni tanlaydi. Hungarian algoritmi maxsus tezroq yechim beradi.	Min-cost-flow variantiga bog‘liq; Hungarian O(n³).	Bir-biriga mos tayinlash va minimum xarajatli matching.
graph/stoer_wagner_mincut.md	Minimal kesim — Stoer–Wagner algoritmi	Yo‘naltirilmagan weighted grafda maximum adjacency search fazasi s–t cut beradi, so‘ng oxirgi ikki tugun birlashtiriladi. Barcha fazalardagi eng kichik cut global min-cutdir.	Oddiy matritsa implementatsiyasi O(n³).	Global minimum cut, network reliability.
graph/bipartite-check.md	Grafning ikki bo‘lakli ekanini tekshirish	BFS/DFS har qirra uchlarini qarama-qarshi ranglarga bo‘yaydi. Bir xil rangli qo‘shnilar topilsa, grafda toq sikl bor va u bipartite emas.	O(n+m) vaqt, O(n) xotira.	Matching, two-color constraints, odd cycle detection.
graph/kuhn_maximum_bipartite_matching.md	Ikki bo‘lakli grafda eng katta matching uchun Kuhn algoritmi	Chap tomondagi har tugun uchun augmenting path DFS bilan qidiriladi; band o‘ng tugun boshqa moslikka ko‘chirilishi mumkin. Har muvaffaqiyat matching hajmini bittaga oshiradi.	O(nm) yomon holatda; odatda O(VE).	Bipartite maximum matching, task assignment.
graph/hungarian-algorithm.md	Tayinlash masalasini yechish uchun Hungarian algoritmi	Cost matritsa dual potensiallar bilan kamaytiriladi va har bosqichda bitta yangi satr optimal matchingga qo‘shiladi. Reduced costlar va alternating path assignmentni minimal xarajatda saqlaydi.	O(n³) kvadrat matritsa uchun, xotira O(n²) yoki O(n).	Minimum-cost perfect bipartite matching.
graph/topological-sort.md	Topologik saralash	DAG tugunlari har qirra u→v uchun u oldin keladigan tartibga joylanadi. DFS tugash tartibining teskarisi yoki indegree nol tugunlar queue-si ishlatiladi.	O(n+m) vaqt, O(n) xotira.	Dependency ordering, DAG DP, cycle detection.
graph/edge_vertex_connectivity.md	Qirra bog‘liqligi / tugun bog‘liqligi	Ikki tugun orasidagi qirra- yoki tugun-disjoint yo‘llar soni Menger teoremasi orqali minimal cutga teng. Tugun capacitysi vertex splitting bilan edge capacityga aylantiriladi.	Max-flow hisobining murakkabligiga bog‘liq.	Network robustness, disjoint paths.
graph/tree_painting.md	Daraxt qirralarini bo‘yash	Bir ildiz uchun subtree qiymatlari hisoblanadi, keyin rerooting formulasi javobni ota tugundan farzandga O(1) da ko‘chiradi. Shunday qilib har mumkin ildiz uchun qiymat qayta DFSsiz olinadi.	O(n) vaqt, O(n) xotira.	Rerooting DP, barcha ildizlar uchun masofa/yig‘indi.
graph/2SAT.md	2-SAT	Har literal va uning inkori implication graph tuguni bo‘ladi; (a∨b) klauza ¬a→b va ¬b→a qirralarini beradi. Formula faqat literal va inkori bir SCCda bo‘lmasa qanoatlantiriladi.	O(n+m) vaqt va xotira.	Boolean constraints, selection va orientation masalalari.
graph/hld.md	Og‘ir-yengil dekompozitsiya	Har tugunda eng katta subtree qirrasi heavy deb belgilanadi; root-to-node yo‘l O(log n) ta heavy zanjirga bo‘linadi. Zanjir pozitsiyalari segment tree/Fenwickda saqlanadi.	Qurish O(n), yo‘l so‘rovi odatda O(log² n), ba’zi amallarda O(log n).	Daraxt yo‘li va subtree so‘rovlari.
graph/centroid_decomposition.md	Centroid dekompozitsiyasi	Daraxtning centroidi olib tashlanganda har komponent ko‘pi bilan yarmiga teng bo‘ladi; komponentlar rekursiv ajratilib centroid tree quriladi. Har tugun O(log n) centroid ajdodga ega.	Qurish O(n log n), query/update ko‘pincha O(log n) yoki O(log² n).	Dinamik eng yaqin belgilangan tugun, tree distance queries.
